participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,s_initial,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1_acquisition_exposure,PC1_immersion,PC1_self_report,PC1_original,PC2_original
10,grabs,gr,none,FALSE,FALSE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smog,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,beautiful,bj,none,FALSE,FALSE,passage,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,dwarf,dw,none,FALSE,TRUE,passage,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,quickly,kw,none,FALSE,FALSE,passage,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snoops,sn,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,bring,br,none,FALSE,FALSE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,start,st,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,flickering,fl,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,spark,sp,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,small,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,scoop,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,skin,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snag,sn,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,thread,θr,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sweeps,sw,none,FALSE,FALSE,passage,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,please,pl,none,FALSE,FALSE,passage,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,floor,fl,none,FALSE,TRUE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,thrashing,θr,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,speed,sp,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smiles,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,swoon,sw,none,FALSE,FALSE,passage,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slouched,sl,none,FALSE,FALSE,passage,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,swim,sw,none,FALSE,FALSE,passage,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,dreaming,dr,none,FALSE,FALSE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,twin,tw,none,FALSE,FALSE,passage,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,bugle,bj,none,FALSE,FALSE,passage,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,clean,kl,none,FALSE,FALSE,passage,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snips,sn,none,FALSE,TRUE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,ground,gr,none,FALSE,TRUE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slips,sl,none,FALSE,TRUE,passage,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,place,pl,none,FALSE,TRUE,passage,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,tweaking,tw,none,FALSE,FALSE,passage,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sweeping,sw,none,FALSE,FALSE,passage,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sloth,sl,none,FALSE,FALSE,passage,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sniffs,sn,none,FALSE,TRUE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,flock,fl,none,FALSE,TRUE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snatch,sn,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,small,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slow,sl,none,FALSE,FALSE,passage,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,stop,st,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smacked,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,skeptical,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,fly,fl,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,breeze,br,none,FALSE,TRUE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,queen,kw,none,FALSE,TRUE,passage,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,twitches,tw,none,FALSE,FALSE,passage,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,throttle,θr,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,brings,br,none,FALSE,FALSE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,three,θr,none,FALSE,FALSE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sleep,sl,none,FALSE,FALSE,passage,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,scarlett,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,creek,kr,none,FALSE,FALSE,passage,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,plethora,pl,none,FALSE,TRUE,passage,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snow,sn,none,FALSE,TRUE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smelling,sm,none,FALSE,FALSE,passage,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,brother,br,none,FALSE,FALSE,passage,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,freaks,fr,none,FALSE,TRUE,passage,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,starts,st,none,FALSE,FALSE,passage,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,trot,tr,none,FALSE,FALSE,context,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snaps,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,dwayne,dw,none,FALSE,FALSE,context,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,cute,kj,none,FALSE,FALSE,context,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,swats,sw,none,FALSE,FALSE,context,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,gloves,gl,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smith,sm,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,starts,st,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,steps,st,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slugs,sl,none,FALSE,FALSE,context,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,quacks,kw,none,FALSE,FALSE,context,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,skip,sk,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,flying,fl,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,drink,dr,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,grabs,gr,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smog,sm,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,beautiful,bj,none,FALSE,FALSE,context,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,dwarf,dw,none,FALSE,FALSE,context,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,quickly,kw,none,FALSE,FALSE,context,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snoops,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,bring,br,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,start,st,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,flickering,fl,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,spark,sp,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,small,sm,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,scoop,sk,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,skin,sk,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snag,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,thread,θr,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sweeps,sw,none,FALSE,FALSE,context,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,please,pl,none,FALSE,FALSE,context,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,floor,fl,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,thrashing,θr,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,speed,sp,none,FALSE,FALSE,context,3,-1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,smiles,sm,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,swoon,sw,none,FALSE,FALSE,context,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slouched,sl,none,FALSE,FALSE,context,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,swim,sw,none,FALSE,FALSE,context,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,dreaming,dr,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,twin,tw,none,FALSE,FALSE,context,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,bugle,bj,none,FALSE,FALSE,context,4,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,clean,kl,none,FALSE,FALSE,context,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snips,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,ground,gr,none,FALSE,FALSE,context,3,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,slips,sl,none,FALSE,FALSE,context,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,place,pl,none,FALSE,FALSE,context,5,3,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,tweaking,tw,none,FALSE,FALSE,context,6,4,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sweeping,sw,none,FALSE,FALSE,context,6,3,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sloth,sl,none,FALSE,FALSE,context,5,2,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,sniffs,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,flock,fl,none,FALSE,FALSE,context,5,2,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,snatch,sn,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
10,small,sm,none,FALSE,FALSE,context,5,1,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0359902423260055,-1.1458071941139458,-2.4084402637368036,-2.755650939995471,-0.12671582708060908
